xmin	xmax	key	clickSelects.variable	clickSelects.value	showSelected.variable	showSelected.value	PANEL
1.83333333333333	2.16666666666667	2 8.33333333333333	Frame	2	Frame	8.33333333333333	1
2.16666666666667	2.5	2.33333333333333 8.33333333333333	Frame	2.33333333333333	Frame	8.33333333333333	1
2.5	2.83333333333333	2.66666666666667 8.33333333333333	Frame	2.66666666666667	Frame	8.33333333333333	1
2.83333333333333	3.16666666666667	3 8.33333333333333	Frame	3	Frame	8.33333333333333	1
3.16666666666667	3.5	3.33333333333333 8.33333333333333	Frame	3.33333333333333	Frame	8.33333333333333	1
3.5	3.83333333333333	3.66666666666667 8.33333333333333	Frame	3.66666666666667	Frame	8.33333333333333	1
3.83333333333333	4.16666666666667	4 8.33333333333333	Frame	4	Frame	8.33333333333333	1
4.16666666666667	4.5	4.33333333333333 8.33333333333333	Frame	4.33333333333333	Frame	8.33333333333333	1
4.5	4.83333333333333	4.66666666666667 8.33333333333333	Frame	4.66666666666667	Frame	8.33333333333333	1
4.83333333333333	5.16666666666667	5 8.33333333333333	Frame	5	Frame	8.33333333333333	1
5.16666666666667	5.5	5.33333333333333 8.33333333333333	Frame	5.33333333333333	Frame	8.33333333333333	1
5.5	5.83333333333333	5.66666666666667 8.33333333333333	Frame	5.66666666666667	Frame	8.33333333333333	1
5.83333333333333	6.16666666666667	6 8.33333333333333	Frame	6	Frame	8.33333333333333	1
6.16666666666667	6.5	6.33333333333333 8.33333333333333	Frame	6.33333333333333	Frame	8.33333333333333	1
6.5	6.83333333333333	6.66666666666667 8.33333333333333	Frame	6.66666666666667	Frame	8.33333333333333	1
6.83333333333333	7.16666666666667	7 8.33333333333333	Frame	7	Frame	8.33333333333333	1
7.16666666666667	7.5	7.33333333333333 8.33333333333333	Frame	7.33333333333333	Frame	8.33333333333333	1
7.5	7.83333333333333	7.66666666666667 8.33333333333333	Frame	7.66666666666667	Frame	8.33333333333333	1
7.83333333333333	8.16666666666667	8 8.33333333333333	Frame	8	Frame	8.33333333333333	1
8.16666666666667	8.5	1	Frame	8.33333333333333	Frame	8.33333333333333	1
8.5	8.83333333333333	8.66666666666667 8.33333333333333	Frame	8.66666666666667	Frame	8.33333333333333	1
8.83333333333333	9.16666666666667	9 8.33333333333333	Frame	9	Frame	8.33333333333333	1
9.16666666666667	9.5	9.33333333333333 8.33333333333333	Frame	9.33333333333333	Frame	8.33333333333333	1
9.5	9.83333333333333	9.66666666666667 8.33333333333333	Frame	9.66666666666667	Frame	8.33333333333333	1
0.833333333333333	1.16666666666667	1 8.66666666666667	Frame	1	Frame	8.66666666666667	1
1.16666666666667	1.5	1.33333333333333 8.66666666666667	Frame	1.33333333333333	Frame	8.66666666666667	1
1.5	1.83333333333333	1.66666666666667 8.66666666666667	Frame	1.66666666666667	Frame	8.66666666666667	1
1.83333333333333	2.16666666666667	2 8.66666666666667	Frame	2	Frame	8.66666666666667	1
2.16666666666667	2.5	2.33333333333333 8.66666666666667	Frame	2.33333333333333	Frame	8.66666666666667	1
2.5	2.83333333333333	2.66666666666667 8.66666666666667	Frame	2.66666666666667	Frame	8.66666666666667	1
2.83333333333333	3.16666666666667	3 8.66666666666667	Frame	3	Frame	8.66666666666667	1
3.16666666666667	3.5	3.33333333333333 8.66666666666667	Frame	3.33333333333333	Frame	8.66666666666667	1
3.5	3.83333333333333	3.66666666666667 8.66666666666667	Frame	3.66666666666667	Frame	8.66666666666667	1
3.83333333333333	4.16666666666667	4 8.66666666666667	Frame	4	Frame	8.66666666666667	1
4.16666666666667	4.5	4.33333333333333 8.66666666666667	Frame	4.33333333333333	Frame	8.66666666666667	1
4.5	4.83333333333333	4.66666666666667 8.66666666666667	Frame	4.66666666666667	Frame	8.66666666666667	1
4.83333333333333	5.16666666666667	5 8.66666666666667	Frame	5	Frame	8.66666666666667	1
5.16666666666667	5.5	5.33333333333333 8.66666666666667	Frame	5.33333333333333	Frame	8.66666666666667	1
5.5	5.83333333333333	5.66666666666667 8.66666666666667	Frame	5.66666666666667	Frame	8.66666666666667	1
5.83333333333333	6.16666666666667	6 8.66666666666667	Frame	6	Frame	8.66666666666667	1
6.16666666666667	6.5	6.33333333333333 8.66666666666667	Frame	6.33333333333333	Frame	8.66666666666667	1
6.5	6.83333333333333	6.66666666666667 8.66666666666667	Frame	6.66666666666667	Frame	8.66666666666667	1
6.83333333333333	7.16666666666667	7 8.66666666666667	Frame	7	Frame	8.66666666666667	1
7.16666666666667	7.5	7.33333333333333 8.66666666666667	Frame	7.33333333333333	Frame	8.66666666666667	1
7.5	7.83333333333333	7.66666666666667 8.66666666666667	Frame	7.66666666666667	Frame	8.66666666666667	1
7.83333333333333	8.16666666666667	8 8.66666666666667	Frame	8	Frame	8.66666666666667	1
8.16666666666667	8.5	8.33333333333333 8.66666666666667	Frame	8.33333333333333	Frame	8.66666666666667	1
8.5	8.83333333333333	1	Frame	8.66666666666667	Frame	8.66666666666667	1
8.83333333333333	9.16666666666667	9 8.66666666666667	Frame	9	Frame	8.66666666666667	1
9.16666666666667	9.5	9.33333333333333 8.66666666666667	Frame	9.33333333333333	Frame	8.66666666666667	1
9.5	9.83333333333333	9.66666666666667 8.66666666666667	Frame	9.66666666666667	Frame	8.66666666666667	1
0.833333333333333	1.16666666666667	1 9	Frame	1	Frame	9	1
1.16666666666667	1.5	1.33333333333333 9	Frame	1.33333333333333	Frame	9	1
1.5	1.83333333333333	1.66666666666667 9	Frame	1.66666666666667	Frame	9	1
1.83333333333333	2.16666666666667	2 9	Frame	2	Frame	9	1
2.16666666666667	2.5	2.33333333333333 9	Frame	2.33333333333333	Frame	9	1
2.5	2.83333333333333	2.66666666666667 9	Frame	2.66666666666667	Frame	9	1
2.83333333333333	3.16666666666667	3 9	Frame	3	Frame	9	1
3.16666666666667	3.5	3.33333333333333 9	Frame	3.33333333333333	Frame	9	1
3.5	3.83333333333333	3.66666666666667 9	Frame	3.66666666666667	Frame	9	1
3.83333333333333	4.16666666666667	4 9	Frame	4	Frame	9	1
4.16666666666667	4.5	4.33333333333333 9	Frame	4.33333333333333	Frame	9	1
4.5	4.83333333333333	4.66666666666667 9	Frame	4.66666666666667	Frame	9	1
4.83333333333333	5.16666666666667	5 9	Frame	5	Frame	9	1
5.16666666666667	5.5	5.33333333333333 9	Frame	5.33333333333333	Frame	9	1
5.5	5.83333333333333	5.66666666666667 9	Frame	5.66666666666667	Frame	9	1
5.83333333333333	6.16666666666667	6 9	Frame	6	Frame	9	1
6.16666666666667	6.5	6.33333333333333 9	Frame	6.33333333333333	Frame	9	1
6.5	6.83333333333333	6.66666666666667 9	Frame	6.66666666666667	Frame	9	1
6.83333333333333	7.16666666666667	7 9	Frame	7	Frame	9	1
7.16666666666667	7.5	7.33333333333333 9	Frame	7.33333333333333	Frame	9	1
7.5	7.83333333333333	7.66666666666667 9	Frame	7.66666666666667	Frame	9	1
7.83333333333333	8.16666666666667	8 9	Frame	8	Frame	9	1
8.16666666666667	8.5	8.33333333333333 9	Frame	8.33333333333333	Frame	9	1
8.5	8.83333333333333	8.66666666666667 9	Frame	8.66666666666667	Frame	9	1
8.83333333333333	9.16666666666667	1	Frame	9	Frame	9	1
9.16666666666667	9.5	9.33333333333333 9	Frame	9.33333333333333	Frame	9	1
9.5	9.83333333333333	9.66666666666667 9	Frame	9.66666666666667	Frame	9	1
0.833333333333333	1.16666666666667	1 9.33333333333333	Frame	1	Frame	9.33333333333333	1
1.16666666666667	1.5	1.33333333333333 9.33333333333333	Frame	1.33333333333333	Frame	9.33333333333333	1
1.5	1.83333333333333	1.66666666666667 9.33333333333333	Frame	1.66666666666667	Frame	9.33333333333333	1
1.83333333333333	2.16666666666667	2 9.33333333333333	Frame	2	Frame	9.33333333333333	1
2.16666666666667	2.5	2.33333333333333 9.33333333333333	Frame	2.33333333333333	Frame	9.33333333333333	1
2.5	2.83333333333333	2.66666666666667 9.33333333333333	Frame	2.66666666666667	Frame	9.33333333333333	1
2.83333333333333	3.16666666666667	3 9.33333333333333	Frame	3	Frame	9.33333333333333	1
3.16666666666667	3.5	3.33333333333333 9.33333333333333	Frame	3.33333333333333	Frame	9.33333333333333	1
3.5	3.83333333333333	3.66666666666667 9.33333333333333	Frame	3.66666666666667	Frame	9.33333333333333	1
3.83333333333333	4.16666666666667	4 9.33333333333333	Frame	4	Frame	9.33333333333333	1
4.16666666666667	4.5	4.33333333333333 9.33333333333333	Frame	4.33333333333333	Frame	9.33333333333333	1
4.5	4.83333333333333	4.66666666666667 9.33333333333333	Frame	4.66666666666667	Frame	9.33333333333333	1
4.83333333333333	5.16666666666667	5 9.33333333333333	Frame	5	Frame	9.33333333333333	1
5.16666666666667	5.5	5.33333333333333 9.33333333333333	Frame	5.33333333333333	Frame	9.33333333333333	1
5.5	5.83333333333333	5.66666666666667 9.33333333333333	Frame	5.66666666666667	Frame	9.33333333333333	1
5.83333333333333	6.16666666666667	6 9.33333333333333	Frame	6	Frame	9.33333333333333	1
6.16666666666667	6.5	6.33333333333333 9.33333333333333	Frame	6.33333333333333	Frame	9.33333333333333	1
6.5	6.83333333333333	6.66666666666667 9.33333333333333	Frame	6.66666666666667	Frame	9.33333333333333	1
6.83333333333333	7.16666666666667	7 9.33333333333333	Frame	7	Frame	9.33333333333333	1
7.16666666666667	7.5	7.33333333333333 9.33333333333333	Frame	7.33333333333333	Frame	9.33333333333333	1
7.5	7.83333333333333	7.66666666666667 9.33333333333333	Frame	7.66666666666667	Frame	9.33333333333333	1
7.83333333333333	8.16666666666667	8 9.33333333333333	Frame	8	Frame	9.33333333333333	1
8.16666666666667	8.5	8.33333333333333 9.33333333333333	Frame	8.33333333333333	Frame	9.33333333333333	1
8.5	8.83333333333333	8.66666666666667 9.33333333333333	Frame	8.66666666666667	Frame	9.33333333333333	1
8.83333333333333	9.16666666666667	9 9.33333333333333	Frame	9	Frame	9.33333333333333	1
9.16666666666667	9.5	1	Frame	9.33333333333333	Frame	9.33333333333333	1
9.5	9.83333333333333	9.66666666666667 9.33333333333333	Frame	9.66666666666667	Frame	9.33333333333333	1
0.833333333333333	1.16666666666667	1 9.66666666666667	Frame	1	Frame	9.66666666666667	1
1.16666666666667	1.5	1.33333333333333 9.66666666666667	Frame	1.33333333333333	Frame	9.66666666666667	1
1.5	1.83333333333333	1.66666666666667 9.66666666666667	Frame	1.66666666666667	Frame	9.66666666666667	1
1.83333333333333	2.16666666666667	2 9.66666666666667	Frame	2	Frame	9.66666666666667	1
2.16666666666667	2.5	2.33333333333333 9.66666666666667	Frame	2.33333333333333	Frame	9.66666666666667	1
2.5	2.83333333333333	2.66666666666667 9.66666666666667	Frame	2.66666666666667	Frame	9.66666666666667	1
2.83333333333333	3.16666666666667	3 9.66666666666667	Frame	3	Frame	9.66666666666667	1
3.16666666666667	3.5	3.33333333333333 9.66666666666667	Frame	3.33333333333333	Frame	9.66666666666667	1
3.5	3.83333333333333	3.66666666666667 9.66666666666667	Frame	3.66666666666667	Frame	9.66666666666667	1
3.83333333333333	4.16666666666667	4 9.66666666666667	Frame	4	Frame	9.66666666666667	1
4.16666666666667	4.5	4.33333333333333 9.66666666666667	Frame	4.33333333333333	Frame	9.66666666666667	1
4.5	4.83333333333333	4.66666666666667 9.66666666666667	Frame	4.66666666666667	Frame	9.66666666666667	1
4.83333333333333	5.16666666666667	5 9.66666666666667	Frame	5	Frame	9.66666666666667	1
5.16666666666667	5.5	5.33333333333333 9.66666666666667	Frame	5.33333333333333	Frame	9.66666666666667	1
5.5	5.83333333333333	5.66666666666667 9.66666666666667	Frame	5.66666666666667	Frame	9.66666666666667	1
5.83333333333333	6.16666666666667	6 9.66666666666667	Frame	6	Frame	9.66666666666667	1
6.16666666666667	6.5	6.33333333333333 9.66666666666667	Frame	6.33333333333333	Frame	9.66666666666667	1
6.5	6.83333333333333	6.66666666666667 9.66666666666667	Frame	6.66666666666667	Frame	9.66666666666667	1
6.83333333333333	7.16666666666667	7 9.66666666666667	Frame	7	Frame	9.66666666666667	1
7.16666666666667	7.5	7.33333333333333 9.66666666666667	Frame	7.33333333333333	Frame	9.66666666666667	1
7.5	7.83333333333333	7.66666666666667 9.66666666666667	Frame	7.66666666666667	Frame	9.66666666666667	1
7.83333333333333	8.16666666666667	8 9.66666666666667	Frame	8	Frame	9.66666666666667	1
8.16666666666667	8.5	8.33333333333333 9.66666666666667	Frame	8.33333333333333	Frame	9.66666666666667	1
8.5	8.83333333333333	8.66666666666667 9.66666666666667	Frame	8.66666666666667	Frame	9.66666666666667	1
8.83333333333333	9.16666666666667	9 9.66666666666667	Frame	9	Frame	9.66666666666667	1
9.16666666666667	9.5	9.33333333333333 9.66666666666667	Frame	9.33333333333333	Frame	9.66666666666667	1
9.5	9.83333333333333	1	Frame	9.66666666666667	Frame	9.66666666666667	1
0.833333333333333	1.16666666666667	1	Frame	1	Frame	1	2
1.16666666666667	1.5	1.33333333333333 1	Frame	1.33333333333333	Frame	1	2
1.5	1.83333333333333	1.66666666666667 1	Frame	1.66666666666667	Frame	1	2
1.83333333333333	2.16666666666667	2 1	Frame	2	Frame	1	2
2.16666666666667	2.5	2.33333333333333 1	Frame	2.33333333333333	Frame	1	2
2.5	2.83333333333333	2.66666666666667 1	Frame	2.66666666666667	Frame	1	2
2.83333333333333	3.16666666666667	3 1	Frame	3	Frame	1	2
3.16666666666667	3.5	3.33333333333333 1	Frame	3.33333333333333	Frame	1	2
3.5	3.83333333333333	3.66666666666667 1	Frame	3.66666666666667	Frame	1	2
3.83333333333333	4.16666666666667	4 1	Frame	4	Frame	1	2
4.16666666666667	4.5	4.33333333333333 1	Frame	4.33333333333333	Frame	1	2
4.5	4.83333333333333	4.66666666666667 1	Frame	4.66666666666667	Frame	1	2
4.83333333333333	5.16666666666667	5 1	Frame	5	Frame	1	2
5.16666666666667	5.5	5.33333333333333 1	Frame	5.33333333333333	Frame	1	2
5.5	5.83333333333333	5.66666666666667 1	Frame	5.66666666666667	Frame	1	2
5.83333333333333	6.16666666666667	6 1	Frame	6	Frame	1	2
6.16666666666667	6.5	6.33333333333333 1	Frame	6.33333333333333	Frame	1	2
6.5	6.83333333333333	6.66666666666667 1	Frame	6.66666666666667	Frame	1	2
6.83333333333333	7.16666666666667	7 1	Frame	7	Frame	1	2
7.16666666666667	7.5	7.33333333333333 1	Frame	7.33333333333333	Frame	1	2
7.5	7.83333333333333	7.66666666666667 1	Frame	7.66666666666667	Frame	1	2
7.83333333333333	8.16666666666667	8 1	Frame	8	Frame	1	2
8.16666666666667	8.5	8.33333333333333 1	Frame	8.33333333333333	Frame	1	2
8.5	8.83333333333333	8.66666666666667 1	Frame	8.66666666666667	Frame	1	2
8.83333333333333	9.16666666666667	9 1	Frame	9	Frame	1	2
9.16666666666667	9.5	9.33333333333333 1	Frame	9.33333333333333	Frame	1	2
9.5	9.83333333333333	9.66666666666667 1	Frame	9.66666666666667	Frame	1	2
0.833333333333333	1.16666666666667	1 1.33333333333333	Frame	1	Frame	1.33333333333333	2
1.16666666666667	1.5	1	Frame	1.33333333333333	Frame	1.33333333333333	2
1.5	1.83333333333333	1.66666666666667 1.33333333333333	Frame	1.66666666666667	Frame	1.33333333333333	2
1.83333333333333	2.16666666666667	2 1.33333333333333	Frame	2	Frame	1.33333333333333	2
2.16666666666667	2.5	2.33333333333333 1.33333333333333	Frame	2.33333333333333	Frame	1.33333333333333	2
2.5	2.83333333333333	2.66666666666667 1.33333333333333	Frame	2.66666666666667	Frame	1.33333333333333	2
2.83333333333333	3.16666666666667	3 1.33333333333333	Frame	3	Frame	1.33333333333333	2
3.16666666666667	3.5	3.33333333333333 1.33333333333333	Frame	3.33333333333333	Frame	1.33333333333333	2
3.5	3.83333333333333	3.66666666666667 1.33333333333333	Frame	3.66666666666667	Frame	1.33333333333333	2
3.83333333333333	4.16666666666667	4 1.33333333333333	Frame	4	Frame	1.33333333333333	2
4.16666666666667	4.5	4.33333333333333 1.33333333333333	Frame	4.33333333333333	Frame	1.33333333333333	2
4.5	4.83333333333333	4.66666666666667 1.33333333333333	Frame	4.66666666666667	Frame	1.33333333333333	2
4.83333333333333	5.16666666666667	5 1.33333333333333	Frame	5	Frame	1.33333333333333	2
5.16666666666667	5.5	5.33333333333333 1.33333333333333	Frame	5.33333333333333	Frame	1.33333333333333	2
5.5	5.83333333333333	5.66666666666667 1.33333333333333	Frame	5.66666666666667	Frame	1.33333333333333	2
5.83333333333333	6.16666666666667	6 1.33333333333333	Frame	6	Frame	1.33333333333333	2
6.16666666666667	6.5	6.33333333333333 1.33333333333333	Frame	6.33333333333333	Frame	1.33333333333333	2
6.5	6.83333333333333	6.66666666666667 1.33333333333333	Frame	6.66666666666667	Frame	1.33333333333333	2
6.83333333333333	7.16666666666667	7 1.33333333333333	Frame	7	Frame	1.33333333333333	2
7.16666666666667	7.5	7.33333333333333 1.33333333333333	Frame	7.33333333333333	Frame	1.33333333333333	2
7.5	7.83333333333333	7.66666666666667 1.33333333333333	Frame	7.66666666666667	Frame	1.33333333333333	2
7.83333333333333	8.16666666666667	8 1.33333333333333	Frame	8	Frame	1.33333333333333	2
8.16666666666667	8.5	8.33333333333333 1.33333333333333	Frame	8.33333333333333	Frame	1.33333333333333	2
8.5	8.83333333333333	8.66666666666667 1.33333333333333	Frame	8.66666666666667	Frame	1.33333333333333	2
8.83333333333333	9.16666666666667	9 1.33333333333333	Frame	9	Frame	1.33333333333333	2
9.16666666666667	9.5	9.33333333333333 1.33333333333333	Frame	9.33333333333333	Frame	1.33333333333333	2
9.5	9.83333333333333	9.66666666666667 1.33333333333333	Frame	9.66666666666667	Frame	1.33333333333333	2
0.833333333333333	1.16666666666667	1 1.66666666666667	Frame	1	Frame	1.66666666666667	2
1.16666666666667	1.5	1.33333333333333 1.66666666666667	Frame	1.33333333333333	Frame	1.66666666666667	2
1.5	1.83333333333333	1	Frame	1.66666666666667	Frame	1.66666666666667	2
1.83333333333333	2.16666666666667	2 1.66666666666667	Frame	2	Frame	1.66666666666667	2
2.16666666666667	2.5	2.33333333333333 1.66666666666667	Frame	2.33333333333333	Frame	1.66666666666667	2
2.5	2.83333333333333	2.66666666666667 1.66666666666667	Frame	2.66666666666667	Frame	1.66666666666667	2
2.83333333333333	3.16666666666667	3 1.66666666666667	Frame	3	Frame	1.66666666666667	2
3.16666666666667	3.5	3.33333333333333 1.66666666666667	Frame	3.33333333333333	Frame	1.66666666666667	2
3.5	3.83333333333333	3.66666666666667 1.66666666666667	Frame	3.66666666666667	Frame	1.66666666666667	2
3.83333333333333	4.16666666666667	4 1.66666666666667	Frame	4	Frame	1.66666666666667	2
4.16666666666667	4.5	4.33333333333333 1.66666666666667	Frame	4.33333333333333	Frame	1.66666666666667	2
4.5	4.83333333333333	4.66666666666667 1.66666666666667	Frame	4.66666666666667	Frame	1.66666666666667	2
4.83333333333333	5.16666666666667	5 1.66666666666667	Frame	5	Frame	1.66666666666667	2
5.16666666666667	5.5	5.33333333333333 1.66666666666667	Frame	5.33333333333333	Frame	1.66666666666667	2
5.5	5.83333333333333	5.66666666666667 1.66666666666667	Frame	5.66666666666667	Frame	1.66666666666667	2
5.83333333333333	6.16666666666667	6 1.66666666666667	Frame	6	Frame	1.66666666666667	2
6.16666666666667	6.5	6.33333333333333 1.66666666666667	Frame	6.33333333333333	Frame	1.66666666666667	2
6.5	6.83333333333333	6.66666666666667 1.66666666666667	Frame	6.66666666666667	Frame	1.66666666666667	2
6.83333333333333	7.16666666666667	7 1.66666666666667	Frame	7	Frame	1.66666666666667	2
7.16666666666667	7.5	7.33333333333333 1.66666666666667	Frame	7.33333333333333	Frame	1.66666666666667	2
7.5	7.83333333333333	7.66666666666667 1.66666666666667	Frame	7.66666666666667	Frame	1.66666666666667	2
7.83333333333333	8.16666666666667	8 1.66666666666667	Frame	8	Frame	1.66666666666667	2
8.16666666666667	8.5	8.33333333333333 1.66666666666667	Frame	8.33333333333333	Frame	1.66666666666667	2
8.5	8.83333333333333	8.66666666666667 1.66666666666667	Frame	8.66666666666667	Frame	1.66666666666667	2
8.83333333333333	9.16666666666667	9 1.66666666666667	Frame	9	Frame	1.66666666666667	2
9.16666666666667	9.5	9.33333333333333 1.66666666666667	Frame	9.33333333333333	Frame	1.66666666666667	2
9.5	9.83333333333333	9.66666666666667 1.66666666666667	Frame	9.66666666666667	Frame	1.66666666666667	2
0.833333333333333	1.16666666666667	1 2	Frame	1	Frame	2	2
1.16666666666667	1.5	1.33333333333333 2	Frame	1.33333333333333	Frame	2	2
1.5	1.83333333333333	1.66666666666667 2	Frame	1.66666666666667	Frame	2	2
1.83333333333333	2.16666666666667	1	Frame	2	Frame	2	2
2.16666666666667	2.5	2.33333333333333 2	Frame	2.33333333333333	Frame	2	2
2.5	2.83333333333333	2.66666666666667 2	Frame	2.66666666666667	Frame	2	2
2.83333333333333	3.16666666666667	3 2	Frame	3	Frame	2	2
3.16666666666667	3.5	3.33333333333333 2	Frame	3.33333333333333	Frame	2	2
3.5	3.83333333333333	3.66666666666667 2	Frame	3.66666666666667	Frame	2	2
3.83333333333333	4.16666666666667	4 2	Frame	4	Frame	2	2
4.16666666666667	4.5	4.33333333333333 2	Frame	4.33333333333333	Frame	2	2
4.5	4.83333333333333	4.66666666666667 2	Frame	4.66666666666667	Frame	2	2
4.83333333333333	5.16666666666667	5 2	Frame	5	Frame	2	2
5.16666666666667	5.5	5.33333333333333 2	Frame	5.33333333333333	Frame	2	2
5.5	5.83333333333333	5.66666666666667 2	Frame	5.66666666666667	Frame	2	2
5.83333333333333	6.16666666666667	6 2	Frame	6	Frame	2	2
6.16666666666667	6.5	6.33333333333333 2	Frame	6.33333333333333	Frame	2	2
6.5	6.83333333333333	6.66666666666667 2	Frame	6.66666666666667	Frame	2	2
6.83333333333333	7.16666666666667	7 2	Frame	7	Frame	2	2
7.16666666666667	7.5	7.33333333333333 2	Frame	7.33333333333333	Frame	2	2
7.5	7.83333333333333	7.66666666666667 2	Frame	7.66666666666667	Frame	2	2
7.83333333333333	8.16666666666667	8 2	Frame	8	Frame	2	2
8.16666666666667	8.5	8.33333333333333 2	Frame	8.33333333333333	Frame	2	2
8.5	8.83333333333333	8.66666666666667 2	Frame	8.66666666666667	Frame	2	2
8.83333333333333	9.16666666666667	9 2	Frame	9	Frame	2	2
9.16666666666667	9.5	9.33333333333333 2	Frame	9.33333333333333	Frame	2	2
9.5	9.83333333333333	9.66666666666667 2	Frame	9.66666666666667	Frame	2	2
0.833333333333333	1.16666666666667	1 2.33333333333333	Frame	1	Frame	2.33333333333333	2
1.16666666666667	1.5	1.33333333333333 2.33333333333333	Frame	1.33333333333333	Frame	2.33333333333333	2
1.5	1.83333333333333	1.66666666666667 2.33333333333333	Frame	1.66666666666667	Frame	2.33333333333333	2
1.83333333333333	2.16666666666667	2 2.33333333333333	Frame	2	Frame	2.33333333333333	2
2.16666666666667	2.5	1	Frame	2.33333333333333	Frame	2.33333333333333	2
2.5	2.83333333333333	2.66666666666667 2.33333333333333	Frame	2.66666666666667	Frame	2.33333333333333	2
2.83333333333333	3.16666666666667	3 2.33333333333333	Frame	3	Frame	2.33333333333333	2
3.16666666666667	3.5	3.33333333333333 2.33333333333333	Frame	3.33333333333333	Frame	2.33333333333333	2
3.5	3.83333333333333	3.66666666666667 2.33333333333333	Frame	3.66666666666667	Frame	2.33333333333333	2
3.83333333333333	4.16666666666667	4 2.33333333333333	Frame	4	Frame	2.33333333333333	2
4.16666666666667	4.5	4.33333333333333 2.33333333333333	Frame	4.33333333333333	Frame	2.33333333333333	2
4.5	4.83333333333333	4.66666666666667 2.33333333333333	Frame	4.66666666666667	Frame	2.33333333333333	2
4.83333333333333	5.16666666666667	5 2.33333333333333	Frame	5	Frame	2.33333333333333	2
5.16666666666667	5.5	5.33333333333333 2.33333333333333	Frame	5.33333333333333	Frame	2.33333333333333	2
5.5	5.83333333333333	5.66666666666667 2.33333333333333	Frame	5.66666666666667	Frame	2.33333333333333	2
5.83333333333333	6.16666666666667	6 2.33333333333333	Frame	6	Frame	2.33333333333333	2
6.16666666666667	6.5	6.33333333333333 2.33333333333333	Frame	6.33333333333333	Frame	2.33333333333333	2
6.5	6.83333333333333	6.66666666666667 2.33333333333333	Frame	6.66666666666667	Frame	2.33333333333333	2
6.83333333333333	7.16666666666667	7 2.33333333333333	Frame	7	Frame	2.33333333333333	2
7.16666666666667	7.5	7.33333333333333 2.33333333333333	Frame	7.33333333333333	Frame	2.33333333333333	2
7.5	7.83333333333333	7.66666666666667 2.33333333333333	Frame	7.66666666666667	Frame	2.33333333333333	2
7.83333333333333	8.16666666666667	8 2.33333333333333	Frame	8	Frame	2.33333333333333	2
8.16666666666667	8.5	8.33333333333333 2.33333333333333	Frame	8.33333333333333	Frame	2.33333333333333	2
8.5	8.83333333333333	8.66666666666667 2.33333333333333	Frame	8.66666666666667	Frame	2.33333333333333	2
8.83333333333333	9.16666666666667	9 2.33333333333333	Frame	9	Frame	2.33333333333333	2
9.16666666666667	9.5	9.33333333333333 2.33333333333333	Frame	9.33333333333333	Frame	2.33333333333333	2
9.5	9.83333333333333	9.66666666666667 2.33333333333333	Frame	9.66666666666667	Frame	2.33333333333333	2
0.833333333333333	1.16666666666667	1 2.66666666666667	Frame	1	Frame	2.66666666666667	2
1.16666666666667	1.5	1.33333333333333 2.66666666666667	Frame	1.33333333333333	Frame	2.66666666666667	2
1.5	1.83333333333333	1.66666666666667 2.66666666666667	Frame	1.66666666666667	Frame	2.66666666666667	2
1.83333333333333	2.16666666666667	2 2.66666666666667	Frame	2	Frame	2.66666666666667	2
2.16666666666667	2.5	2.33333333333333 2.66666666666667	Frame	2.33333333333333	Frame	2.66666666666667	2
2.5	2.83333333333333	1	Frame	2.66666666666667	Frame	2.66666666666667	2
2.83333333333333	3.16666666666667	3 2.66666666666667	Frame	3	Frame	2.66666666666667	2
3.16666666666667	3.5	3.33333333333333 2.66666666666667	Frame	3.33333333333333	Frame	2.66666666666667	2
3.5	3.83333333333333	3.66666666666667 2.66666666666667	Frame	3.66666666666667	Frame	2.66666666666667	2
3.83333333333333	4.16666666666667	4 2.66666666666667	Frame	4	Frame	2.66666666666667	2
4.16666666666667	4.5	4.33333333333333 2.66666666666667	Frame	4.33333333333333	Frame	2.66666666666667	2
4.5	4.83333333333333	4.66666666666667 2.66666666666667	Frame	4.66666666666667	Frame	2.66666666666667	2
4.83333333333333	5.16666666666667	5 2.66666666666667	Frame	5	Frame	2.66666666666667	2
5.16666666666667	5.5	5.33333333333333 2.66666666666667	Frame	5.33333333333333	Frame	2.66666666666667	2
5.5	5.83333333333333	5.66666666666667 2.66666666666667	Frame	5.66666666666667	Frame	2.66666666666667	2
5.83333333333333	6.16666666666667	6 2.66666666666667	Frame	6	Frame	2.66666666666667	2
6.16666666666667	6.5	6.33333333333333 2.66666666666667	Frame	6.33333333333333	Frame	2.66666666666667	2
6.5	6.83333333333333	6.66666666666667 2.66666666666667	Frame	6.66666666666667	Frame	2.66666666666667	2
6.83333333333333	7.16666666666667	7 2.66666666666667	Frame	7	Frame	2.66666666666667	2
7.16666666666667	7.5	7.33333333333333 2.66666666666667	Frame	7.33333333333333	Frame	2.66666666666667	2
7.5	7.83333333333333	7.66666666666667 2.66666666666667	Frame	7.66666666666667	Frame	2.66666666666667	2
7.83333333333333	8.16666666666667	8 2.66666666666667	Frame	8	Frame	2.66666666666667	2
8.16666666666667	8.5	8.33333333333333 2.66666666666667	Frame	8.33333333333333	Frame	2.66666666666667	2
8.5	8.83333333333333	8.66666666666667 2.66666666666667	Frame	8.66666666666667	Frame	2.66666666666667	2
8.83333333333333	9.16666666666667	9 2.66666666666667	Frame	9	Frame	2.66666666666667	2
9.16666666666667	9.5	9.33333333333333 2.66666666666667	Frame	9.33333333333333	Frame	2.66666666666667	2
